,Hour,Geothermal,Biomass,Biogas,Small Hydro,Wind,Solar,Date
19904,2,909,326,201,222,2811,0,2012-07-27 08:00:00
19905,3,911,329,201,221,2796,0,2012-07-27 09:00:00
19906,4,912,330,198,222,2721,0,2012-07-27 10:00:00
19907,5,913,332,192,214,2634,0,2012-07-27 11:00:00
19908,6,913,330,198,223,2492,0,2012-07-27 12:00:00
19909,7,911,327,197,226,2300,0,2012-07-27 13:00:00
19910,8,910,327,197,259,1988,86,2012-07-27 14:00:00
19911,9,909,326,197,263,1690,275,2012-07-27 15:00:00
19912,12,4148,2254,15118,7180,1444,,2012-07-27 16:00:00
19913,13,4159,2252,14840,7506,1697,,2012-07-27 17:00:00
19914,14,4188,2254,15084,7434,1764,,2012-07-27 18:00:00
19915,15,4363,2254,14983,7433,2008,,2012-07-27 19:00:00
19916,16,4304,2254,15083,7242,2220,,2012-07-27 20:00:00
19917,17,4122,2254,14758,7382,2232,,2012-07-27 21:00:00
19918,18,4039,2253,14311,7179,2197,,2012-07-27 22:00:00
19919,19,3936,2251,14150,7501,2155,,2012-07-27 23:00:00
19920,20,4000,2254,15111,7645,2123,,2012-07-28 00:00:00
19921,21,3969,2255,15009,7248,1798,,2012-07-28 01:00:00
19922,22,3949,2256,13515,7498,1744,,2012-07-28 02:00:00
19923,23,3852,2258,12851,6611,1446,,2012-07-28 03:00:00
19924,24,3780,2258,11335,6023,1478,,2012-07-28 04:00:00
19925,1,912,317,200,221,1969,0,2012-07-28 05:00:00
19926,2,912,321,199,220,1839,0,2012-07-28 06:00:00
19927,3,912,327,197,220,1848,0,2012-07-28 07:00:00
19928,4,912,326,190,218,1883,0,2012-07-28 08:00:00
19929,5,913,329,190,218,1843,0,2012-07-28 09:00:00
19930,6,913,353,190,220,1801,0,2012-07-28 10:00:00
19931,7,911,357,191,231,1712,0,2012-07-28 11:00:00
19932,8,911,357,190,253,1704,87,2012-07-28 12:00:00
19933,9,909,355,188,256,1625,295,2012-07-28 13:00:00
19934,12,3805,2253,11903,6615,1827,,2012-07-28 14:00:00
19935,13,3833,2253,12093,6490,2061,,2012-07-28 15:00:00
19936,14,4244,2253,11685,6739,1904,,2012-07-28 16:00:00
19937,15,4292,2252,11682,6793,2055,,2012-07-28 17:00:00
19938,16,4151,2252,11950,6861,2185,,2012-07-28 18:00:00
19939,17,4115,2253,11702,6966,2476,,2012-07-28 19:00:00
19940,18,3952,2250,11711,7004,2448,,2012-07-28 20:00:00
19941,19,3775,2251,12248,7327,2445,,2012-07-28 21:00:00
19942,20,3847,2251,12953,7562,2700,,2012-07-28 22:00:00
19943,21,3747,2255,13323,7237,2252,,2012-07-28 23:00:00
19944,22,3775,2256,13102,6670,1789,,2012-07-29 00:00:00
19945,23,3741,2256,11798,6345,1555,,2012-07-29 01:00:00
19946,24,3664,2259,10430,6246,1204,,2012-07-29 02:00:00
19947,1,913,356,182,219,1890,0,2012-07-29 03:00:00
19948,2,913,358,185,217,1797,0,2012-07-29 04:00:00
19949,3,912,359,188,217,1763,0,2012-07-29 05:00:00
19950,4,913,356,189,217,1791,0,2012-07-29 06:00:00
19951,5,912,356,189,221,1683,0,2012-07-29 07:00:00
19952,6,913,355,189,229,1647,0,2012-07-29 08:00:00
19953,7,911,358,189,245,1555,0,2012-07-29 09:00:00
19954,8,912,358,188,265,1195,70,2012-07-29 10:00:00
19955,9,912,358,187,255,895,330,2012-07-29 11:00:00
19956,12,2817,2255,11584,7218,1767,,2012-07-29 12:00:00
19957,13,2743,2253,11879,7250,2126,,2012-07-29 13:00:00
19958,14,2778,2254,12562,7118,2060,,2012-07-29 14:00:00
19959,15,2831,2252,12516,7452,2275,,2012-07-29 15:00:00
19960,16,2876,2253,12588,7659,2495,,2012-07-29 16:00:00
19961,17,3069,2255,12573,7605,2658,,2012-07-29 17:00:00
19962,18,3186,2256,12625,7490,2667,,2012-07-29 18:00:00
19963,19,3274,2253,12905,7385,2955,,2012-07-29 19:00:00
19964,20,3422,2253,13552,7783,3017,,2012-07-29 20:00:00
19965,21,3460,2253,13241,7326,2943,,2012-07-29 21:00:00
19966,22,3559,2255,12756,7037,1929,,2012-07-29 22:00:00
19967,23,3527,2259,11134,6854,1464,,2012-07-29 23:00:00
19968,24,3284,2259,9482,6662,1430,,2012-07-30 00:00:00
19969,1,908,376,186,213,1669,0,2012-07-30 01:00:00
19970,2,907,374,186,211,1732,0,2012-07-30 02:00:00
19971,3,909,375,185,212,1722,0,2012-07-30 03:00:00
19972,4,909,376,186,212,1763,0,2012-07-30 04:00:00
19973,5,908,375,187,211,1861,0,2012-07-30 05:00:00
19974,6,908,375,186,212,1765,0,2012-07-30 06:00:00
19975,7,907,373,185,232,1572,0,2012-07-30 07:00:00
19976,8,910,373,175,273,1382,84,2012-07-30 08:00:00
19977,9,909,373,175,280,1036,344,2012-07-30 09:00:00
19978,12,3455,2259,14266,7842,2219,,2012-07-30 10:00:00
19979,13,3416,2259,14742,7574,2365,,2012-07-30 11:00:00
19980,14,3692,2257,14407,7600,2776,,2012-07-30 12:00:00
19981,15,4012,2254,14238,7829,2780,,2012-07-30 13:00:00
19982,16,4193,2255,14110,7858,2791,,2012-07-30 14:00:00
19983,17,4027,2258,14106,7997,2791,,2012-07-30 15:00:00
19984,18,3583,2259,14585,7846,2526,,2012-07-30 16:00:00
19985,19,3507,2257,14593,8090,2761,,2012-07-30 17:00:00
19986,20,3636,2256,14698,8788,2938,,2012-07-30 18:00:00
19987,21,3624,2254,14596,8362,2457,,2012-07-30 19:00:00
19988,22,3731,2257,13032,8306,1958,,2012-07-30 20:00:00
19989,23,3585,2260,11604,7561,1703,,2012-07-30 21:00:00
19990,24,3523,2258,10244,6671,1603,,2012-07-30 22:00:00
19991,1,911,323,176,226,1851,0,2012-07-30 23:00:00
19992,2,913,307,175,228,1822,0,2012-07-31 00:00:00
19993,3,913,323,175,227,1750,0,2012-07-31 01:00:00
19994,4,914,331,178,229,1729,0,2012-07-31 02:00:00
19995,5,914,333,186,230,1588,0,2012-07-31 03:00:00
19996,6,914,334,179,229,1510,0,2012-07-31 04:00:00
19997,7,912,332,175,248,1501,0,2012-07-31 05:00:00
19998,8,911,330,181,278,1349,81,2012-07-31 06:00:00
19999,9,911,332,181,278,943,317,2012-07-31 07:00:00
20000,12,2796,2255,15013,7319,2339,,2012-07-31 08:00:00
20001,13,2720,2254,15305,6767,2599,,2012-07-31 09:00:00
20002,14,2836,2256,15230,7050,2567,,2012-07-31 10:00:00
20003,15,2834,2256,15102,6956,2872,,2012-07-31 11:00:00
20004,16,2791,2256,15273,6574,3105,,2012-07-31 12:00:00
20005,17,2741,2256,15194,6549,3029,,2012-07-31 13:00:00
20006,18,2412,2258,14951,6811,2920,,2012-07-31 14:00:00
20007,19,2274,2258,16113,6940,2705,,2012-07-31 15:00:00
20008,20,2361,2257,17761,6380,2600,,2012-07-31 16:00:00
20009,21,2519,2255,17463,6053,2320,,2012-07-31 17:00:00
20010,22,2668,2255,16208,5864,1798,,2012-07-31 18:00:00
20011,23,2637,2258,14703,5128,1666,,2012-07-31 19:00:00
20012,24,2630,2259,12958,4897,1549,,2012-07-31 20:00:00
20013,1,911,357,198,246,866,0,2012-07-31 21:00:00
20014,2,912,356,196,242,767,0,2012-07-31 22:00:00
20015,3,912,357,193,243,781,0,2012-07-31 23:00:00
20016,4,912,358,193,243,781,0,2012-08-01 00:00:00
20017,5,911,357,192,244,848,0,2012-08-01 01:00:00
20018,6,912,356,194,244,773,0,2012-08-01 02:00:00
20019,7,909,353,196,262,832,0,2012-08-01 03:00:00
20020,8,874,354,194,273,894,68,2012-08-01 04:00:00
20021,9,871,349,192,271,892,247,2012-08-01 05:00:00
20022,12,3085,2251,13950,7712,1761,,2012-08-01 06:00:00
20023,13,3126,2252,14625,6991,1809,,2012-08-01 07:00:00
20024,14,3165,2253,14293,7389,1998,,2012-08-01 08:00:00
20025,15,3055,2253,14464,7161,2287,,2012-08-01 09:00:00
20026,16,3062,2254,14359,7198,2299,,2012-08-01 10:00:00
20027,17,2917,2254,14060,7356,2319,,2012-08-01 11:00:00
20028,18,2741,2254,13880,7383,2189,,2012-08-01 12:00:00
20029,19,2709,2252,14690,7448,2373,,2012-08-01 13:00:00
20030,20,3041,2249,14991,8030,2297,,2012-08-01 14:00:00
20031,21,3218,2247,14358,8129,2065,,2012-08-01 15:00:00
20032,22,3245,2248,13265,7732,1858,,2012-08-01 16:00:00
20033,23,3257,2249,12721,6344,1600,,2012-08-01 17:00:00
20034,24,3161,2249,11175,6037,1477,,2012-08-01 18:00:00
20035,1,912,373,192,216,1415,0,2012-08-01 19:00:00
20036,2,912,374,192,211,1515,0,2012-08-01 20:00:00
20037,3,913,372,190,211,1513,0,2012-08-01 21:00:00
20038,4,913,374,190,209,1494,0,2012-08-01 22:00:00
20039,5,914,374,190,210,1363,0,2012-08-01 23:00:00
20040,6,907,374,190,212,1342,0,2012-08-02 00:00:00
20041,7,907,371,190,241,1396,0,2012-08-02 01:00:00
20042,8,908,373,191,246,1341,21,2012-08-02 02:00:00
20043,9,908,365,190,251,1208,120,2012-08-02 03:00:00
20044,12,3593,2249,13787,6601,1723,,2012-08-02 04:00:00
20045,13,3710,1298,13531,7112,2028,,2012-08-02 05:00:00
20046,14,3716,1125,13746,7435,1712,,2012-08-02 06:00:00
20047,15,3451,1124,14282,7113,1727,,2012-08-02 07:00:00
20048,16,3423,1124,13801,7255,1817,,2012-08-02 08:00:00
20049,17,3579,1124,12806,7678,1931,,2012-08-02 09:00:00
20050,18,3337,1125,13254,7301,2142,,2012-08-02 10:00:00
20051,19,3382,1126,13712,7880,2388,,2012-08-02 11:00:00
20052,20,3391,1126,14172,8149,2567,,2012-08-02 12:00:00
20053,21,3183,1128,14195,8177,2353,,2012-08-02 13:00:00
20054,22,2913,1130,13806,7820,1893,,2012-08-02 14:00:00
20055,23,2685,1130,12872,7212,1501,,2012-08-02 15:00:00
20056,24,2481,1130,11847,6826,1287,,2012-08-02 16:00:00
20057,1,908,363,176,234,888,0,2012-08-02 17:00:00
20058,2,909,364,176,229,840,0,2012-08-02 18:00:00
20059,3,910,364,178,229,786,0,2012-08-02 19:00:00
20060,4,910,366,182,223,742,0,2012-08-02 20:00:00
20061,5,910,365,184,232,758,0,2012-08-02 21:00:00
20062,6,910,364,186,220,843,0,2012-08-02 22:00:00
20063,7,910,364,186,218,969,0,2012-08-02 23:00:00
20064,8,911,364,186,230,853,50,2012-08-03 00:00:00
20065,9,910,364,184,245,898,180,2012-08-03 01:00:00
20066,12,3594,1127,13564,8117,1823,,2012-08-03 02:00:00
20067,13,3567,1127,13734,7777,1670,,2012-08-03 03:00:00
20068,14,3885,1127,13497,7757,1616,,2012-08-03 04:00:00
20069,15,4033,1127,13023,7779,1610,,2012-08-03 05:00:00
20070,16,3905,1126,12388,8120,1782,,2012-08-03 06:00:00
20071,17,3622,1128,12469,8080,1792,,2012-08-03 07:00:00
20072,18,3301,1128,12588,8250,1889,,2012-08-03 08:00:00
20073,19,3192,1128,13183,8344,2500,,2012-08-03 09:00:00
20074,20,3160,1128,13971,8243,2578,,2012-08-03 10:00:00
20075,21,3050,1129,13914,8070,2207,,2012-08-03 11:00:00
20076,22,3066,1128,13104,7778,1940,,2012-08-03 12:00:00
20077,23,3127,1129,12304,7344,1599,,2012-08-03 13:00:00
20078,24,2935,1129,10994,7160,1612,,2012-08-03 14:00:00
20079,1,923,373,181,228,1077,0,2012-08-03 15:00:00
20080,2,923,376,182,227,894,0,2012-08-03 16:00:00
20081,3,923,373,182,227,867,0,2012-08-03 17:00:00
20082,4,923,374,182,232,812,0,2012-08-03 18:00:00
20083,5,922,368,182,232,688,0,2012-08-03 19:00:00
20084,6,922,366,181,231,555,0,2012-08-03 20:00:00
20085,7,921,366,182,231,736,0,2012-08-03 21:00:00
20086,8,920,367,183,244,598,86,2012-08-03 22:00:00
20087,9,919,366,182,265,413,302,2012-08-03 23:00:00
20088,12,2745,1130,11876,7745,1643,,2012-08-04 00:00:00
20089,13,2703,1130,11888,7639,1808,,2012-08-04 01:00:00
20090,14,2737,1129,11944,7518,1871,,2012-08-04 02:00:00
20091,15,2700,1128,11722,7813,1894,,2012-08-04 03:00:00
20092,16,2597,1128,12021,7588,2118,,2012-08-04 04:00:00
20093,17,2388,1128,12170,7705,2274,,2012-08-04 05:00:00
20094,18,2098,1128,12583,7487,2635,,2012-08-04 06:00:00
20095,19,1981,1129,13834,7448,2813,,2012-08-04 07:00:00
20096,20,2066,1130,14227,7830,3035,,2012-08-04 08:00:00
20097,21,2030,1132,13706,7963,2855,,2012-08-04 09:00:00
20098,22,2030,1131,13547,7601,2248,,2012-08-04 10:00:00
20099,23,2171,1131,12786,7191,1610,,2012-08-04 11:00:00
20100,24,2295,1131,11503,6913,1430,,2012-08-04 12:00:00
20101,1,920,376,185,235,676,0,2012-08-04 13:00:00
20102,2,920,377,185,230,526,0,2012-08-04 14:00:00
20103,3,921,377,186,230,257,0,2012-08-04 15:00:00
20104,4,921,375,185,233,123,0,2012-08-04 16:00:00
20105,5,921,374,185,232,82,0,2012-08-04 17:00:00
20106,6,921,374,185,233,75,0,2012-08-04 18:00:00
20107,7,920,374,186,233,75,0,2012-08-04 19:00:00
20108,8,920,374,186,267,86,83,2012-08-04 20:00:00
20109,9,918,373,185,277,103,346,2012-08-04 21:00:00
20110,12,2971,1131,13171,6114,1409,,2012-08-04 22:00:00
20111,13,2984,1130,13488,5986,1673,,2012-08-04 23:00:00
20112,14,2931,1131,13801,5971,2028,,2012-08-05 00:00:00
20113,15,2839,1131,14581,5950,2052,,2012-08-05 01:00:00
20114,16,2682,1131,15104,6135,2193,,2012-08-05 02:00:00
20115,17,2435,1131,15716,6184,2338,,2012-08-05 03:00:00
20116,18,2032,1131,15878,6446,2802,,2012-08-05 04:00:00
20117,19,1916,1131,16705,6783,2886,,2012-08-05 05:00:00
20118,20,2041,1131,17003,7074,2996,,2012-08-05 06:00:00
20119,21,2128,1131,16520,6695,2826,,2012-08-05 07:00:00
20120,22,2213,1132,14672,7638,1986,,2012-08-05 08:00:00
20121,23,2135,1132,13217,7574,1280,,2012-08-05 09:00:00
20122,24,2043,1132,11936,7221,1074,,2012-08-05 10:00:00
20123,1,921,368,183,218,335,0,2012-08-05 11:00:00
20124,2,922,368,186,215,406,0,2012-08-05 12:00:00
20125,3,922,374,186,214,299,0,2012-08-05 13:00:00
20126,4,923,374,186,214,266,0,2012-08-05 14:00:00
20127,5,923,372,186,215,230,0,2012-08-05 15:00:00
20128,6,922,370,185,214,340,0,2012-08-05 16:00:00
20129,7,921,368,186,221,322,0,2012-08-05 17:00:00
20130,8,922,368,183,276,199,81,2012-08-05 18:00:00
20131,9,920,366,180,292,64,352,2012-08-05 19:00:00
20132,12,2638,1085,16614,8008,2161,,2012-08-05 20:00:00
20133,13,2714,1085,17613,7458,2286,,2012-08-05 21:00:00
20134,14,2725,1086,18083,7665,2623,,2012-08-05 22:00:00
20135,15,2705,1107,18479,7872,2684,,2012-08-05 23:00:00
20136,16,2743,1127,18913,7780,2658,,2012-08-06 00:00:00
20137,17,2670,1128,18710,8015,2762,,2012-08-06 01:00:00
20138,18,2279,1130,18388,7917,3067,,2012-08-06 02:00:00
20139,19,2285,1128,18367,8070,3238,,2012-08-06 03:00:00
20140,20,2482,1130,18277,8531,3105,,2012-08-06 04:00:00
20141,21,2613,1130,17041,8568,2791,,2012-08-06 05:00:00
20142,22,2548,1131,15591,8498,2331,,2012-08-06 06:00:00
20143,23,2309,1164,14324,8020,1413,,2012-08-06 07:00:00
20144,24,2200,1260,12876,7435,1085,,2012-08-06 08:00:00
20145,1,903,365,192,246,387,0,2012-08-06 09:00:00
20146,2,903,366,193,243,265,0,2012-08-06 10:00:00
20147,3,903,365,194,236,503,0,2012-08-06 11:00:00
20148,4,903,367,194,237,650,0,2012-08-06 12:00:00
20149,5,902,367,193,241,702,0,2012-08-06 13:00:00
20150,6,903,367,193,243,454,0,2012-08-06 14:00:00
20151,7,903,358,194,244,362,0,2012-08-06 15:00:00
20152,8,903,354,193,283,508,78,2012-08-06 16:00:00
20153,9,903,354,183,290,403,340,2012-08-06 17:00:00
20154,12,2796,1417,16360,8623,1737,,2012-08-06 18:00:00
20155,13,2760,1436,16892,8762,1928,,2012-08-06 19:00:00
20156,14,2766,1488,17391,8605,2607,,2012-08-06 20:00:00
20157,15,2935,1550,18207,8376,2710,,2012-08-06 21:00:00
20158,16,3069,1657,18410,8292,2797,,2012-08-06 22:00:00
20159,17,3226,1812,18129,8460,2611,,2012-08-06 23:00:00
20160,18,3054,1991,17462,8376,2655,,2012-08-07 00:00:00
20161,19,3126,2130,17537,8110,2466,,2012-08-07 01:00:00
20162,20,3371,2181,17223,8242,2535,,2012-08-07 02:00:00
20163,21,3342,2208,15978,8307,2572,,2012-08-07 03:00:00
20164,22,3275,2217,14781,8054,2111,,2012-08-07 04:00:00
20165,23,3066,2228,13271,7678,1434,,2012-08-07 05:00:00
20166,24,3011,2240,11804,7135,1167,,2012-08-07 06:00:00
20167,1,907,357,174,265,1289,0,2012-08-07 07:00:00
20168,2,909,365,173,251,1012,0,2012-08-07 08:00:00
20169,3,915,366,172,247,988,0,2012-08-07 09:00:00
20170,4,915,367,170,250,669,0,2012-08-07 10:00:00
20171,5,915,363,169,249,412,0,2012-08-07 11:00:00
20172,6,915,362,176,245,441,0,2012-08-07 12:00:00
20173,7,915,361,179,244,394,0,2012-08-07 13:00:00
20174,8,916,361,172,268,447,76,2012-08-07 14:00:00
20175,9,915,361,169,283,386,335,2012-08-07 15:00:00
20176,12,3227,2255,15338,8492,1751,,2012-08-07 16:00:00
20177,13,3173,2253,16015,8430,2237,,2012-08-07 17:00:00
20178,14,3072,2253,17352,8267,2511,,2012-08-07 18:00:00
20179,15,3050,2251,18050,8507,2803,,2012-08-07 19:00:00
20180,16,2819,2251,18861,8709,2789,,2012-08-07 20:00:00
20181,17,2406,2251,19428,8524,2984,,2012-08-07 21:00:00
20182,18,2007,2253,19277,8467,2866,,2012-08-07 22:00:00
20183,19,1842,2254,18901,8772,2998,,2012-08-07 23:00:00
20184,20,1837,2254,18851,8828,2987,,2012-08-08 00:00:00
20185,21,1824,2254,17498,8955,2679,,2012-08-08 01:00:00
20186,22,1827,2255,15967,8668,2405,,2012-08-08 02:00:00
20187,23,1785,2259,14727,7875,1630,,2012-08-08 03:00:00
20188,24,1744,2259,13446,7078,1116,,2012-08-08 04:00:00
20189,1,922,361,171,251,34,0,2012-08-08 05:00:00
20190,2,923,363,170,246,25,0,2012-08-08 06:00:00
20191,3,924,364,173,247,28,0,2012-08-08 07:00:00
20192,4,924,362,179,247,33,0,2012-08-08 08:00:00
20193,5,924,364,180,247,36,0,2012-08-08 09:00:00
20194,6,924,364,186,245,41,0,2012-08-08 10:00:00
20195,7,923,361,187,245,52,0,2012-08-08 11:00:00
20196,8,923,359,188,257,49,71,2012-08-08 12:00:00
20197,9,922,357,184,281,50,309,2012-08-08 13:00:00
20198,12,2721,2256,16617,7632,1883,,2012-08-08 14:00:00
20199,13,2712,2252,16774,7606,2223,,2012-08-08 15:00:00
20200,14,2692,2250,16943,7918,2719,,2012-08-08 16:00:00
20201,15,2650,2250,17709,7727,2662,,2012-08-08 17:00:00
20202,16,2622,2249,18385,7370,2574,,2012-08-08 18:00:00
20203,17,2625,2249,17708,7627,2829,,2012-08-08 19:00:00
20204,18,2267,2250,17204,7925,2688,,2012-08-08 20:00:00
20205,19,2230,2251,17386,7983,2882,,2012-08-08 21:00:00
20206,20,2367,2254,17470,7982,3019,,2012-08-08 22:00:00
20207,21,2454,2254,16538,7784,2770,,2012-08-08 23:00:00
20208,22,2596,2255,15178,7917,2265,,2012-08-09 00:00:00
20209,23,2740,2256,14014,7314,1511,,2012-08-09 01:00:00
20210,24,2630,2254,12672,6869,1121,,2012-08-09 02:00:00
20211,1,923,356,185,238,864,0,2012-08-09 03:00:00
20212,2,923,358,188,229,1067,0,2012-08-09 04:00:00
20213,3,925,358,188,228,1289,0,2012-08-09 05:00:00
20214,4,926,361,189,227,1168,0,2012-08-09 06:00:00
20215,5,926,360,189,227,1047,0,2012-08-09 07:00:00
20216,6,925,360,189,227,921,0,2012-08-09 08:00:00
20217,7,924,353,189,227,923,0,2012-08-09 09:00:00
20218,8,924,358,188,258,835,74,2012-08-09 10:00:00
20219,9,922,355,187,282,648,318,2012-08-09 11:00:00
20220,12,3279,2250,15487,8148,1428,,2012-08-09 12:00:00
20221,13,3129,2250,15718,8082,1679,,2012-08-09 13:00:00
20222,14,3128,2252,15854,8160,1927,,2012-08-09 14:00:00
